,id_koi,koi_disposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_impact,koi_impact_err1,koi_impact_err2,id_kic,id_koicand,id_kepler_name,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,dr25_impact,dr25_tau_err1,dr25_impact_err2,dr25_impact_err1,dr25_tau_err2,dr25_ror,dr25_ror_err1,dr25_ror_err2,dr25_fgraz,dr25_autocorr_over_length,dr25_tau,level_0,index,m17_dec,m17_steff,m17_kmag,m17_srad,m17_hmag_err,m17_jmag_err,m17_kmag_err,m17_smass,m17_ra,m17_jmag,st_quarters,m17_hmag,m17_kepmag,gaia2_ruwe,gaia2_gflux_err,gaia2_gflux,gaia2_rpflux_err,gaia2_astrometric_excess_noise_sig,gaia2_rpmag,gaia2_rpflux,gaia2_bpflux_err,gaia2_sparallax_err,gaia2_ra,gaia2_astrometric_excess_noise,gaia2_sparallax_over_err,id_gaia2,gaia2_angdist,gaia2_gmag,gaia2_dec,gaia2_bpflux,gaia2_bpmag,gaia2_sparallax,gaia2_steff,gaia2_steff_err1,gaia2_steff_err2,gaia2_srad,gaia2_srad_err1,gaia2_srad_err2,gaia2_kmag,gaia2_kflux,gaia2_gflux_aper,gaia2_kflux_aper,gaia2_gflux_sum,gaia2_kflux_sum,gaia2_absdiff_gkep,gaia2_n_8arcsec,gaia2_n_1arcsec,gaia2_gflux_ratio,gaia2_kflux_ratio,ber18_steff,ber18_srad_err,ber18_steff_err,ber18_srad,kepmag,cdpp3,cdpp6,cdpp12,logcdpp3,logcdpp6,logcdpp12,tobs,cks_steff,cks_steff_err,cks_smet,cks_smet_err,cks_svsini,cks_svsini_err,feh_err,gdir_avs,gdir_avs_err2,gdir_srad_err2,gdir_srad_err1,gdir_avs_err1,gdir_srad,giso_sage_err1,giso_srad_err1,giso_srad_err2,giso_smass,giso_srho,giso_smass_err2,giso_smass_err1,giso_srad,giso_sage_err2,giso_srho_err1,giso_srho_err2,giso_sage,giso2_sparallax,giso2_sparallax_err1,giso2_sparallax_err2,id_starname_x,cks_sprov,obs,id_obs,id_name,rm_sb2,f17_ao_obs,id_starname_y,f17_rcf_avg,f17_rcf_avg_err,k16_massratio_ul,k16_max_massratio,k16_sep,fpp_prob,giso_tau0,gdir_prad,gdir_prad_err1,gdir_prad_err2,giso_sinc,giso_sinc_err1,giso_sinc_err2,giso_sma,giso_sma_err1,giso_sma_err2,giso_prad,giso_prad_err1,giso_prad_err2,isnone,isfaint,isgiant,isruwe,isdiluted,isnotreliable,islowsnr,isany,isbadvsini,issb2,isbadspecparallax,isbadprad,isbadpradprec,isbadimpacttau
44,70,CONFIRMED,1.0,3.696121272,2.394e-06,-2.394e-06,0.017627,0.000379,-0.000113,1.78,0.19,-0.16,0.016,0.371,-0.016,6850504,K00070.02,Kepler-20 b,11.91119,108.19572,130.0,5,343,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.6675,0.26831072199231054,0.017080770640487408,-0.18235117734822529,0.2544109644638213,-0.016176191698891174,0.017814550844100756,0.0005357579960158544,-0.0001766856892330415,0.0,0.0014885462302188022,2.409664945957019,70.0,350.0,42.338718,5465.0,10.870999999999999,0.925,0.019,0.021,0.013,0.8759999999999999,287.698,11.252,11111111111111111,10.91,12.498,1.0266094000000001,25.750017034972487,196765.60004928746,91.8383975113465,0.0,11.911787,138055.32839937304,98.91531631005593,0.02193352279807526,287.6979913452331,0.0,160.0408,2.102548708017562e+18,0.503840650336697,12.453493,42.33857819055356,99717.07656765594,12.854465,3.563258743101268,5464.733,100.26699999999983,-83.73300000000017,0.89752233,0.028149769999999963,-0.03205073000000003,10.850940400000002,913384.9169353445,196443.3315541858,911888.9482164446,196811.59330866573,915287.6641516795,0.04450699999999941,2.0,,1.0002337464443314,1.0020831822171088,5508.0,0.035,110.0,0.887,12.498000144958496,51.57550048828125,43.207000732421875,38.881500244140625,1.712443470954895,1.6355540752410889,1.5897430181503296,123.605625,5507.7,100.0,0.10800000000000001,0.06,0.0,1.0,0.12,0.050852591561444366,-0.0003996010983189565,-0.031776390113086084,0.03334449890097069,0.0004034434165720302,0.8787707965219927,3.127556133916793,0.008480945498936188,-0.006992680678905905,0.9335272376379858,1.3289576917085786,-0.039536886173211376,0.02734041180339275,0.8876393840609208,-2.164796038949908,0.06331702729096422,-0.07985648162303137,3.8594169299928383,3.261581000304248,0.28955662423408696,-0.8073908143055816,K00070,cks1,,,,1.0,"Keck,Lick,Pal1.5,Pal5,WIYN",K00070,1.0054,0.0005,,,,3.7e-06,2.863229276409909,1.7098651536529694,0.07190929988394237,-0.07190929988394237,310.3681273439421,24.50456322995613,-24.50456322995613,0.04574566435629951,0.0005417558283956905,-0.0005417558283956905,1.7274451748519004,0.03736114391605008,-0.03736114391605008,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,70,CONFIRMED,0.999,6.09855603,2.536e-05,-2.536e-05,0.008309,0.000339,-0.000238,0.84,0.09,-0.08,0.21,0.24100000000000002,-0.21,6850504,K00070.04,Kepler-20 e,3.4863186,16.530762,24.8,5,196,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.6022,0.32382244834034757,0.10074996418050697,-0.22142747680174732,0.2907610679598782,-0.09603726005151048,0.008425566740349461,0.0003828342655285751,-0.0002490815750287832,0.0,0.0005636217733676616,2.932169707105576,70.0,350.0,42.338718,5465.0,10.870999999999999,0.925,0.019,0.021,0.013,0.8759999999999999,287.698,11.252,11111111111111111,10.91,12.498,1.0266094000000001,25.750017034972487,196765.60004928746,91.8383975113465,0.0,11.911787,138055.32839937304,98.91531631005593,0.02193352279807526,287.6979913452331,0.0,160.0408,2.102548708017562e+18,0.503840650336697,12.453493,42.33857819055356,99717.07656765594,12.854465,3.563258743101268,5464.733,100.26699999999983,-83.73300000000017,0.89752233,0.028149769999999963,-0.03205073000000003,10.850940400000002,913384.9169353445,196443.3315541858,911888.9482164446,196811.59330866573,915287.6641516795,0.04450699999999941,2.0,,1.0002337464443314,1.0020831822171088,5508.0,0.035,110.0,0.887,12.498000144958496,51.57550048828125,43.207000732421875,38.881500244140625,1.712443470954895,1.6355540752410889,1.5897430181503296,123.605625,5507.7,100.0,0.10800000000000001,0.06,0.0,1.0,0.12,0.050852591561444366,-0.0003996010983189565,-0.031776390113086084,0.03334449890097069,0.0004034434165720302,0.8787707965219927,3.127556133916793,0.008480945498936188,-0.006992680678905905,0.9335272376379858,1.3289576917085786,-0.039536886173211376,0.02734041180339275,0.8876393840609208,-2.164796038949908,0.06331702729096422,-0.07985648162303137,3.8594169299928383,3.261581000304248,0.28955662423408696,-0.8073908143055816,K00070,cks1,,,,1.0,"Keck,Lick,Pal1.5,Pal5,WIYN",K00070,1.0054,0.0005,,,,8.1e-05,3.3833718221568687,0.807797590834747,0.04251621677903342,-0.04251621677903342,159.27831157090878,12.525498030411837,-12.525498030411837,0.06387905268546439,0.0007602441250146967,-0.0007602441250146967,0.8167410698084412,0.03125084445493669,-0.03125084445493669,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,72,CONFIRMED,0.982,45.29422297,5.6e-05,-5.6e-05,0.019806,0.000328,-0.000128,2.26,0.12,-0.09,0.025,0.33299999999999996,-0.025,11904151,K00072.02,Kepler-10 c,25.636429999999997,93.40869,134.8,2,26,1,q1_q17_dr25_tce,11111110111011101000000000000000,0.9324,0.25903939227493805,0.02719223147771288,-0.1803026656716088,0.2404511632624251,-0.026839930771854092,0.019969743696887653,0.00047087541552767037,-0.00016646145319211547,0.0,0.0019953882780463987,6.695959519819183,72.0,983.0,50.241299,5676.0,9.496,1.044,0.025,0.022,0.021,0.884,285.67938,9.889,11111110111011101,9.563,10.960999999999999,0.9395658000000001,236.84869331310279,808564.5745468059,292.1079004387791,2.0301221021717147e-15,10.427274,541824.53931125,397.2759787932039,0.023300853122699076,285.67929796407213,0.0,230.11371,2.1321550170991785e+18,0.6930397880384996,10.919079,50.241484223586816,428586.2194291721,11.271293,5.414845676991114,5546.8247,194.70830000000024,-88.82470000000012,1.1513464,0.037779499999999855,-0.07676539999999998,9.484246700000002,3216113.119451524,806529.5856895167,3208018.8316631513,806529.5856895167,3208018.8316631513,0.04192099999999854,1.0,,0.9974832079943278,0.9974832079943279,5599.0,0.044,112.0,1.087,10.961000442504883,23.545499801635742,19.584999084472656,16.177499771118164,1.3719079494476318,1.2919235229492188,1.208911418914795,124.4925,5599.2,100.0,-0.114,0.06,0.0,1.0,0.12,0.21382660249380767,-0.00014028372019567192,-0.039462693198789145,0.041399608552132434,0.00014110928644914256,1.0919760796904483,1.4333468711508974,0.007844010088280621,-0.00887665185631703,0.8857579459184649,0.6878806113827651,-0.02193384036353652,0.031802184920103116,1.0865227871544691,-2.071661000299676,0.03881930254733945,-0.025697787747308687,11.847279367027047,6.5805052624109726,0.5316351062338657,-1.3560987732980645,K00072,cks1,,,,1.0,"Keck,MMT,Pal1.5,Pal5,WIYN",K00072,1.0005,0.0005,1.0,0.115,360.4,9.9e-05,8.221562362294485,2.3819385527283425,0.09647487518432041,-0.09647487518432041,18.21228979806933,1.4064830947830258,-1.4064830947830258,0.2389524682680157,0.0024217667664134046,-0.0024217667664134046,2.36900031409359,0.04219089396106599,-0.04219089396106599,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,82,CONFIRMED,1.0,16.145671932,7.44e-06,-7.44e-06,0.030636,0.000272,-0.002572,2.48,0.16,-0.1,0.75,0.016,-0.514,10187017,K00082.01,Kepler-102 e,33.63094,210.27057000000002,242.7,6,84,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.4984,0.2888428223289277,0.012100849879652209,-0.20526036857773422,0.23399855146606202,-0.01303153046720773,0.027501418753106396,0.0009508666123224374,-0.00032346950680165604,0.0,0.003658590273557976,3.5093466452989563,82.0,1087.0,47.208031,4900.0,9.351,0.741,0.018,0.023,0.011,0.806,281.48273,9.984,11111111111111111,9.446,11.492,0.8513555,110.54519844797464,483052.2549512831,250.1674511438114,0.0,10.798657,384862.13467406615,209.25327810092136,0.01876599284554559,281.48247309514664,0.0,492.79807,2.1195832011457357e+18,0.9683110013971373,11.47838,47.20782633323063,211497.01615831925,12.038128,9.300844791141172,4772.32,87.18000000000029,-66.57999999999993,0.74708015,0.021289749999999996,-0.02656505000000009,9.3712793,3568767.6679559806,480738.95800237067,3551677.1373290354,480738.95800237067,3551677.1373290354,0.013620000000001298,1.0,,0.9952110834279291,0.9952110834279291,4909.0,0.028,98.0,0.726,11.491999626159668,40.42900085449219,37.165000915527344,35.54399871826172,1.6066930294036865,1.570134162902832,1.5507662296295166,33.804375,4775.0,60.0,0.12,0.12,,,0.12,0.012848888566496512,-3.685337986142173e-05,-0.018504681595541417,0.019155275948250727,3.690486184767736e-05,0.7365454904824777,5.415765178713165,0.003565739393430189,-0.004836066431214258,0.7786617866921245,1.9120985431273656,-0.031693173967949566,0.03192836423021106,0.7410298144498174,-4.444489083623642,0.09998006523681456,-0.09020335230204823,5.57213052867109,9.139100334719194,0.41883623025510336,-0.6172097667258479,K00082,smemp,rj122.750,rj122.750,CK00082,1.0,"CAHA,Keck,MMT,Pal1.5,WIYN",K00082,,,1.0,0.125,627.2,8.4e-06,4.1459722541711335,2.2118215206744076,0.07693437414414686,-0.07693437414414686,19.353274187781103,1.1348942789749346,-1.1348942789749346,0.1150711952625599,0.001562873513555393,-0.001562873513555393,2.226480103842584,0.053481264515598335,-0.053481264515598335,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,82,CONFIRMED,1.0,10.31174786,1.226e-05,-1.226e-05,0.016562999999999998,0.000184,-0.001463,1.34,0.09,-0.05,0.747,0.08900000000000001,-0.528,10187017,K00082.02,Kepler-102 d,10.4283,65.31853000000001,81.7,6,126,2,q1_q17_dr25_tce,11111111111111111000000000000000,0.9471,0.31989165459147495,0.031424449452469805,-0.22134021036010454,0.271200108629871,-0.031768710193681216,0.014954523151107913,0.0007170405212944455,-0.00024241145920664113,0.0,0.0013053504235838568,3.0860822980195697,82.0,1087.0,47.208031,4900.0,9.351,0.741,0.018,0.023,0.011,0.806,281.48273,9.984,11111111111111111,9.446,11.492,0.8513555,110.54519844797464,483052.2549512831,250.1674511438114,0.0,10.798657,384862.13467406615,209.25327810092136,0.01876599284554559,281.48247309514664,0.0,492.79807,2.1195832011457357e+18,0.9683110013971373,11.47838,47.20782633323063,211497.01615831925,12.038128,9.300844791141172,4772.32,87.18000000000029,-66.57999999999993,0.74708015,0.021289749999999996,-0.02656505000000009,9.3712793,3568767.6679559806,480738.95800237067,3551677.1373290354,480738.95800237067,3551677.1373290354,0.013620000000001298,1.0,,0.9952110834279291,0.9952110834279291,4909.0,0.028,98.0,0.726,11.491999626159668,40.42900085449219,37.165000915527344,35.54399871826172,1.6066930294036865,1.570134162902832,1.5507662296295166,33.804375,4775.0,60.0,0.12,0.12,,,0.12,0.012848888566496512,-3.685337986142173e-05,-0.018504681595541417,0.019155275948250727,3.690486184767736e-05,0.7365454904824777,5.415765178713165,0.003565739393430189,-0.004836066431214258,0.7786617866921245,1.9120985431273656,-0.031693173967949566,0.03192836423021106,0.7410298144498174,-4.444489083623642,0.09998006523681456,-0.09020335230204823,5.57213052867109,9.139100334719194,0.41883623025510336,-0.6172097667258479,K00082,smemp,rj122.750,rj122.750,CK00082,1.0,"CAHA,Keck,MMT,Pal1.5,WIYN",K00082,,,1.0,0.125,627.2,0.00015,3.570412918546346,1.2028446330702756,0.04963049974533958,-0.04963049974533958,35.18862779270192,2.0381655590237098,-2.0381655590237098,0.08531337246204801,0.0011518719063067196,-0.0011518719063067196,1.2109543241524918,0.039463573690992966,-0.039463573690992966,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,82,CONFIRMED,1.0,27.4536146,0.0001077,-0.0001077,0.011753,0.001326,-0.001246,0.95,0.06,-0.04,0.765,0.142,-0.556,10187017,K00082.03,Kepler-102 f,7.142672999999999,21.377993,27.5,6,48,3,q1_q17_dr25_tce,11111111111111111000000000000000,0.8771,0.31200694090979175,0.10227813788378759,-0.20988717536796628,0.2665276458910357,-0.10452220106096899,0.01055681179226742,0.00048279813268075657,-0.0002921798004619919,0.0,0.0005511576353437206,3.6559097523668407,82.0,1087.0,47.208031,4900.0,9.351,0.741,0.018,0.023,0.011,0.806,281.48273,9.984,11111111111111111,9.446,11.492,0.8513555,110.54519844797464,483052.2549512831,250.1674511438114,0.0,10.798657,384862.13467406615,209.25327810092136,0.01876599284554559,281.48247309514664,0.0,492.79807,2.1195832011457357e+18,0.9683110013971373,11.47838,47.20782633323063,211497.01615831925,12.038128,9.300844791141172,4772.32,87.18000000000029,-66.57999999999993,0.74708015,0.021289749999999996,-0.02656505000000009,9.3712793,3568767.6679559806,480738.95800237067,3551677.1373290354,480738.95800237067,3551677.1373290354,0.013620000000001298,1.0,,0.9952110834279291,0.9952110834279291,4909.0,0.028,98.0,0.726,11.491999626159668,40.42900085449219,37.165000915527344,35.54399871826172,1.6066930294036865,1.570134162902832,1.5507662296295166,33.804375,4775.0,60.0,0.12,0.12,,,0.12,0.012848888566496512,-3.685337986142173e-05,-0.018504681595541417,0.019155275948250727,3.690486184767736e-05,0.7365454904824777,5.415765178713165,0.003565739393430189,-0.004836066431214258,0.7786617866921245,1.9120985431273656,-0.031693173967949566,0.03192836423021106,0.7410298144498174,-4.444489083623642,0.09998006523681456,-0.09020335230204823,5.57213052867109,9.139100334719194,0.41883623025510336,-0.6172097667258479,K00082,smemp,rj122.750,rj122.750,CK00082,1.0,"CAHA,Keck,MMT,Pal1.5,WIYN",K00082,,,1.0,0.125,627.2,0.0098,4.948507061697682,0.8491001719393649,0.03817757912595564,-0.03817757912595564,9.531488143580843,0.5545456445640549,-0.5545456445640549,0.1639682085797496,0.00222107469901343,-0.00222107469901343,0.8551030116474929,0.03169379593964987,-0.03169379593964987,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,82,CONFIRMED,1.0,7.07136119,3.085e-05,-3.085e-05,0.007798,0.002241,-0.000586,0.63,0.04,-0.02,0.6579999999999999,0.292,-0.433,10187017,K00082.04,Kepler-102 c,5.1178565,19.823141,22.4,6,182,4,q1_q17_dr25_tce,11111111111111111000000000000000,0.2108,0.3196389074647864,0.11134452090051905,-0.22121993201935342,0.2892892445836003,-0.11221370832158462,0.007322133876546507,0.00039582602040112106,-0.00025078721835975447,0.0,0.0005619100569508811,2.7417334951698664,82.0,1087.0,47.208031,4900.0,9.351,0.741,0.018,0.023,0.011,0.806,281.48273,9.984,11111111111111111,9.446,11.492,0.8513555,110.54519844797464,483052.2549512831,250.1674511438114,0.0,10.798657,384862.13467406615,209.25327810092136,0.01876599284554559,281.48247309514664,0.0,492.79807,2.1195832011457357e+18,0.9683110013971373,11.47838,47.20782633323063,211497.01615831925,12.038128,9.300844791141172,4772.32,87.18000000000029,-66.57999999999993,0.74708015,0.021289749999999996,-0.02656505000000009,9.3712793,3568767.6679559806,480738.95800237067,3551677.1373290354,480738.95800237067,3551677.1373290354,0.013620000000001298,1.0,,0.9952110834279291,0.9952110834279291,4909.0,0.028,98.0,0.726,11.491999626159668,40.42900085449219,37.165000915527344,35.54399871826172,1.6066930294036865,1.570134162902832,1.5507662296295166,33.804375,4775.0,60.0,0.12,0.12,,,0.12,0.012848888566496512,-3.685337986142173e-05,-0.018504681595541417,0.019155275948250727,3.690486184767736e-05,0.7365454904824777,5.415765178713165,0.003565739393430189,-0.004836066431214258,0.7786617866921245,1.9120985431273656,-0.031693173967949566,0.03192836423021106,0.7410298144498174,-4.444489083623642,0.09998006523681456,-0.09020335230204823,5.57213052867109,9.139100334719194,0.41883623025510336,-0.6172097667258479,K00082,smemp,rj122.750,rj122.750,CK00082,1.0,"CAHA,Keck,MMT,Pal1.5,WIYN",K00082,,,1.0,0.125,627.2,0.0048,3.1485361958030103,0.589516767472466,0.0299554479517961,-0.0299554479517961,58.20162048167525,3.4229732586030464,-3.4229732586030464,0.06636308649886416,0.0009146966867936686,-0.0009146966867936686,0.5929815284449398,0.02630878051571028,-0.02630878051571028,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,82,CONFIRMED,1.0,5.28691996,2.947e-05,-2.947e-05,0.006312,0.001203,-0.000595,0.51,0.03,-0.02,0.705,0.23,-0.494,10187017,K00082.05,Kepler-102 b,4.7495866,13.874478,15.8,6,228,5,q1_q17_dr25_tce,11111111111111111000000000000000,0.1918,0.3210886034618352,0.13847016464535544,-0.2219529746608609,0.2833238181224045,-0.13419011311325013,0.005839084995595269,0.0003300529421955585,-0.00025319548152102217,0.0,0.0004510126053400599,2.5387629117899313,82.0,1087.0,47.208031,4900.0,9.351,0.741,0.018,0.023,0.011,0.806,281.48273,9.984,11111111111111111,9.446,11.492,0.8513555,110.54519844797464,483052.2549512831,250.1674511438114,0.0,10.798657,384862.13467406615,209.25327810092136,0.01876599284554559,281.48247309514664,0.0,492.79807,2.1195832011457357e+18,0.9683110013971373,11.47838,47.20782633323063,211497.01615831925,12.038128,9.300844791141172,4772.32,87.18000000000029,-66.57999999999993,0.74708015,0.021289749999999996,-0.02656505000000009,9.3712793,3568767.6679559806,480738.95800237067,3551677.1373290354,480738.95800237067,3551677.1373290354,0.013620000000001298,1.0,,0.9952110834279291,0.9952110834279291,4909.0,0.028,98.0,0.726,11.491999626159668,40.42900085449219,37.165000915527344,35.54399871826172,1.6066930294036865,1.570134162902832,1.5507662296295166,33.804375,4775.0,60.0,0.12,0.12,,,0.12,0.012848888566496512,-3.685337986142173e-05,-0.018504681595541417,0.019155275948250727,3.690486184767736e-05,0.7365454904824777,5.415765178713165,0.003565739393430189,-0.004836066431214258,0.7786617866921245,1.9120985431273656,-0.031693173967949566,0.03192836423021106,0.7410298144498174,-4.444489083623642,0.09998006523681456,-0.09020335230204823,5.57213052867109,9.139100334719194,0.41883623025510336,-0.6172097667258479,K00082,smemp,rj122.750,rj122.750,CK00082,1.0,"CAHA,Keck,MMT,Pal1.5,WIYN",K00082,,,1.0,0.125,627.2,0.016,2.8576470998176347,0.46956425730631685,0.02625633796068369,-0.02625633796068369,85.77841130769889,4.987533292580688,-4.987533292580688,0.05466300291505341,0.0007350378451785479,-0.0007350378451785479,0.4728869746977261,0.023687305882871736,-0.023687305882871736,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,84,CONFIRMED,1.0,9.286964466,3.831e-06,-3.831e-06,0.023784,0.000354,-0.000106,2.1,0.26,-0.1,0.004,0.34,-0.004,2571238,K00084.01,Kepler-19 b,25.726345000000002,223.70905,251.9,1,144,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.5749,0.25114518546231956,0.009642237470717241,-0.16817018123221594,0.23639327201663002,-0.009776717232657717,0.023969338914275416,0.0005724864291772602,-0.0001669000322197245,0.0,0.004057326143551796,3.284591428295661,84.0,19.0,37.851799,5546.0,10.318,0.81,0.016,0.02,0.019,0.907,290.42081,10.719,11111111111111111,10.375,11.898,0.9344591,53.42526343891461,334843.0821221604,149.01607114587375,0.0,11.346353,232395.04028115183,161.51184663318864,0.020165045333721668,290.420969441132,0.0,225.46512,2.0511069870632428e+18,0.6868986184239819,11.876263,37.851655622598074,172326.25644049462,12.2605095,4.599514250876298,5472.5,517.9200000000001,-86.25,0.9010265,0.02908730000000015,-0.14906679999999994,10.322196950000002,1486453.1157455032,334012.5230186299,1482766.0538554105,334012.5230186299,1482766.0538554105,0.021736999999999895,1.0,,0.9975195572258305,0.9975195572258305,5520.0,0.035,110.0,0.884,11.89799976348877,33.569000244140625,25.038000106811523,20.683000564575195,1.5259383916854858,1.398599624633789,1.3156135082244873,210.29250000000002,5520.3,100.0,-0.032,0.06,0.0,1.0,0.12,0.13777061741738034,-6.85236655183219e-05,-0.03215411914411015,0.033776717245395986,6.893630085841318e-05,0.8829992897768901,3.8399939271340537,0.009915205740864684,-0.00861786203259518,0.8977084312996074,1.2962988685238708,-0.04306287757591076,0.047048852652799344,0.8856998228675254,-3.215926331265219,0.08925968616075286,-0.10512952234518468,5.435653298208151,4.4991009227461465,0.3575900865711725,-0.8560210575008769,K00084,cks1,,,,1.0,"Keck,Pal1.5,Pal5,WIYN",K00084,1.0,0.0,1.0,0.115,634.0,1.1e-07,3.9249487256612525,2.310518880916579,0.09328100188711165,-0.09328100188711165,93.7459225977328,7.7548987038480295,-7.7548987038480295,0.0834308383302356,0.0014004673423700924,-0.0014004673423700924,2.319223810438431,0.0426343058229564,-0.0426343058229564,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,85,CONFIRMED,1.0,5.859935955,3.782e-06,-3.782e-06,0.016453,0.000196,-8.1e-05,2.56,0.1,-0.15,0.049,0.281,-0.049,5866724,K00085.01,Kepler-65 c,14.804714,149.27219,186.7,3,232,1,q1_q17_dr25_tce,11111111111111111000000000000000,0.2448,0.23475115032410562,0.014361224483902646,-0.16368896224688617,0.22724873287048733,-0.01450367483615489,0.016551372016264686,0.0002886688918361073,-0.00010409388965348584,0.0,0.0019885737880822587,3.9437895254583966,85.0,244.0,41.15118,6181.0,9.806,1.424,0.021,0.018,0.017,1.231,288.68869,10.066,11111111111111111,9.852,11.018,1.005973,275.1328613816245,774654.0697447764,240.54003845381473,0.0,10.546536999999999,485459.70322544104,370.8589055522022,0.028876867343899014,288.6887221285898,0.0,113.02606000000002,2.1021191769291543e+18,0.27477316516402783,10.965596000000001,41.15110760950515,435736.01349214045,11.253328999999999,3.3168385245044787,6178.467,328.96300000000065,-231.36699999999928,1.4669709999999998,0.1163628000000001,-0.14456769999999963,9.764049600000002,2485479.3294196012,773829.1204407314,2482832.4777175267,773829.1204407314,2482832.4777175267,0.05240399999999923,1.0,,0.9989350739429836,0.9989350739429836,6220.0,0.059,124.0,1.453,11.017999649047852,31.139999389648438,28.74850082397461,27.2814998626709,1.4933185577392578,1.4586151838302612,1.435868263244629,123.605625,6219.8,100.0,0.131,0.06,8.7,1.0,0.12,0.06949817110767709,-0.0005984071887034509,-0.04794783359578991,0.05006189595321975,0.0006071657234099497,1.4404857566853178,0.7353749629688447,0.020223839505556958,-0.02293444598043015,1.2470086639474418,0.4068279561426543,-0.039150496119034976,0.03447541896390294,1.4484599191329781,-0.9009389099561779,0.030389974030113006,-0.023271657205991614,2.9995144275409067,3.5887267104174314,0.4945343993830011,-1.5408614214060292,K00085,cks1,,,,1.0,"Keck,MMT,Pal1.5,Pal5,WIYN",K00085,1.0001,0.0001,1.0,0.082,844.1,5.4e-10,4.953799981828339,2.6044355040274145,0.0942549746160913,-0.0942549746160913,599.9347099364155,43.88004710493864,-43.88004710493864,0.0685072883123792,0.0006728099643950482,-0.0006728099643950482,2.6183569039216392,0.04964804731264771,-0.04964804731264771,False,False,False,False,False,False,False,False,False,False,False,False,False,False
